MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
305671347,2026-07-21T06:46:40,2.789557,100.97468,12.8,357.5,356.3,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T06:50:06,2.801878,100.974122,12.9,358.2,0.6,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T06:52:47,2.81141,100.974009,12.8,358.0,353.9,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T06:55:29,2.820865,100.973446,12.6,357.5,357.2,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T06:58:45,2.832418,100.973082,12.6,357.7,2.3,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:02:00,2.84393,100.972525,12.8,358.3,358.0,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:04:23,2.852336,100.972507,12.7,358.6,358.1,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:07:13,2.862247,100.972084,12.6,357.4,358.2,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:11:32,2.877578,100.97138,13.0,357.2,355.4,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:13:35,2.884936,100.970984,12.4,358.3,356.6,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:16:46,2.895954,100.970849,12.4,358.0,1.1,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:19:40,2.906293,100.970255,12.5,357.1,0.9,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:23:01,2.917984,100.969728,12.8,357.5,354.5,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:26:27,2.930389,100.969197,13.0,358.0,0.2,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:29:01,2.939357,100.968974,12.6,357.9,356.3,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:31:16,2.947204,100.968586,13.1,357.8,0.1,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:34:19,2.958073,100.968268,12.7,358.4,357.5,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:37:40,2.969783,100.967967,12.7,357.9,356.6,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:40:43,2.980564,100.967438,12.3,357.7,353.0,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
305671347,2026-07-21T07:43:12,2.989267,100.967186,12.6,358.3,355.7,MV HORIZON GLORY,IMO5671347,MV1347,79,0,162.7,19.1,10.7,79
311424704,2026-07-22T17:45:49,1.72592,101.481124,10.5,314.2,309.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T17:48:52,1.73221,101.474661,10.9,315.0,312.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T17:51:20,1.737618,101.469429,11.2,315.1,320.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T17:54:30,1.744329,101.462576,11.1,314.3,310.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T17:57:50,1.751269,101.455411,10.6,313.7,314.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T17:59:48,1.755211,101.451176,10.6,314.5,311.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:03:15,1.762318,101.444154,11.0,314.9,316.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:07:08,1.770452,101.435856,10.7,314.7,315.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:09:31,1.775473,101.430848,10.9,314.0,310.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:12:00,1.780572,101.425363,10.6,314.6,304.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:15:27,1.787957,101.418203,10.5,314.0,313.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:18:47,1.794535,101.41089,11.2,313.6,314.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:20:29,1.798303,101.407314,10.9,315.7,318.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:24:28,1.806729,101.398967,10.7,314.7,316.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:27:16,1.8124,101.393072,11.1,314.6,319.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:29:49,1.817772,101.38778,10.5,314.6,318.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:33:26,1.825418,101.379882,11.0,314.3,310.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:36:22,1.831615,101.373609,10.3,313.9,314.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:39:24,1.837657,101.367145,10.6,313.8,312.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:42:17,1.843666,101.361045,10.5,315.4,318.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:45:02,1.849467,101.355501,10.6,314.8,314.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:47:53,1.855338,101.349302,10.8,314.1,316.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:51:10,1.862181,101.342383,11.0,314.4,311.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:54:43,1.869659,101.334679,11.3,314.9,309.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T18:57:30,1.875688,101.32881,10.9,314.9,319.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:00:23,1.881554,101.322744,10.7,314.1,315.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:03:02,1.887123,101.316983,10.6,314.1,310.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:06:16,1.893778,101.310124,10.9,314.6,311.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:09:40,1.901044,101.30286,11.1,315.1,318.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:12:35,1.907265,101.296689,9.8,314.3,315.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:15:14,1.912489,101.29112,10.9,314.3,317.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:17:28,1.917428,101.286285,11.2,314.9,318.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:21:10,1.924997,101.278551,11.0,314.4,318.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:24:14,1.931364,101.27203,10.4,314.4,321.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:27:05,1.937348,101.265931,11.1,314.3,312.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:30:16,1.943978,101.25911,10.2,314.9,313.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:33:42,1.951321,101.251897,10.8,314.6,317.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:36:24,1.956795,101.24611,10.8,314.2,317.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:39:46,1.96383,101.239011,10.8,314.7,313.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:41:52,1.968109,101.234661,11.3,314.2,316.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:45:18,1.97541,101.227113,10.2,314.6,311.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:47:43,1.980249,101.222359,10.7,314.6,308.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:51:15,1.987761,101.214586,10.6,315.0,319.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:54:02,1.993855,101.208738,10.5,313.8,316.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T19:57:52,2.001282,101.200459,10.9,314.1,314.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:00:33,2.007183,101.194956,10.8,315.3,316.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:03:46,2.013902,101.187982,10.7,314.0,315.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:06:15,2.019023,101.182684,10.2,314.2,314.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:09:02,2.024843,101.176742,10.7,314.6,310.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:12:02,2.031111,101.170425,10.7,314.7,312.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:15:30,2.038323,101.163118,10.6,314.6,316.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:19:04,2.045795,101.155536,10.4,314.3,315.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:21:33,2.050928,101.150207,10.9,314.8,317.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:24:16,2.056868,101.144363,10.8,314.4,318.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:27:20,2.063022,101.13784,10.9,314.2,319.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:30:24,2.069489,101.131378,10.6,314.7,317.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:34:08,2.077162,101.123529,10.1,314.8,314.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:36:51,2.082999,101.117783,11.0,315.0,312.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:39:30,2.088506,101.112168,11.0,314.2,314.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:42:27,2.094619,101.105822,11.0,314.0,313.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:45:31,2.100865,101.099344,10.3,314.2,313.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:48:35,2.107301,101.09276,10.9,314.7,311.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:51:16,2.113142,101.08691,11.1,314.5,315.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:54:06,2.118814,101.081029,10.9,314.6,316.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T20:57:47,2.126635,101.073202,10.9,314.3,318.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:00:25,2.131965,101.067528,11.2,314.5,310.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:03:45,2.139131,101.060495,10.9,314.8,312.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:07:00,2.145732,101.053662,11.0,313.9,318.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:09:36,2.151116,101.048011,10.5,314.3,309.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:12:32,2.157281,101.041806,10.3,315.1,319.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:16:34,2.165693,101.0335,10.8,314.6,315.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:18:29,2.169807,101.029075,10.8,314.1,318.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:21:01,2.175056,101.023846,10.7,314.2,312.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:24:18,2.181798,101.016745,10.2,314.4,315.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:27:58,2.189549,101.009012,10.5,314.7,317.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:33:08,2.20041,100.997998,11.0,315.1,311.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:36:48,2.208086,100.990369,10.1,314.9,315.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:39:19,2.213218,100.985132,10.5,314.4,315.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:45:48,2.226939,100.971316,11.0,313.8,315.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:48:09,2.231647,100.96605,10.5,313.3,312.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:50:53,2.237257,100.960372,10.6,315.2,318.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:53:54,2.243741,100.954012,10.8,314.7,310.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T21:57:37,2.251295,100.946172,10.5,314.6,311.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:00:30,2.257412,100.940138,10.9,314.7,317.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:03:10,2.262914,100.934417,10.7,314.1,313.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:05:59,2.268812,100.928378,11.0,314.9,314.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:09:19,2.275787,100.92151,10.8,314.7,310.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:12:49,2.283212,100.913799,10.5,314.1,312.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:15:06,2.288027,100.908875,10.9,314.5,314.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:18:10,2.294397,100.902416,10.7,314.1,314.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:20:59,2.300196,100.896326,11.0,314.2,309.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:24:17,2.307009,100.889426,10.6,313.7,316.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:27:32,2.313571,100.882316,10.8,314.5,313.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:31:10,2.321459,100.874708,10.7,314.9,320.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:33:29,2.326007,100.869828,10.5,314.2,313.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:36:23,2.3321,100.863774,10.6,315.3,315.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:42:40,2.345417,100.85024,10.7,314.7,315.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:45:12,2.350642,100.845167,11.1,315.0,316.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:49:14,2.359278,100.836378,10.9,314.3,317.2,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:51:24,2.363674,100.831791,11.1,313.5,311.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:54:30,2.370051,100.825014,10.7,314.5,315.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T22:57:36,2.376723,100.818504,10.5,315.6,314.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:00:32,2.382847,100.812464,10.8,314.5,310.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:03:57,2.389878,100.805089,10.4,313.6,315.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:06:12,2.394409,100.800324,10.8,314.2,319.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:09:41,2.401723,100.792909,10.9,314.0,317.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:12:28,2.40742,100.786824,10.6,314.5,313.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:15:46,2.414444,100.779966,10.3,315.3,317.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:18:20,2.419695,100.774668,11.0,314.7,316.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:21:17,2.425929,100.768359,11.0,314.4,313.5,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:24:40,2.433064,100.761022,10.7,314.2,314.1,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:27:32,2.438799,100.755114,10.5,313.8,319.8,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:30:07,2.44425,100.749333,10.8,314.3,319.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:33:54,2.452217,100.741328,10.7,315.5,311.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:36:40,2.458064,100.735726,10.2,314.9,310.6,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:39:23,2.463669,100.729827,11.2,313.9,316.7,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:45:32,2.476491,100.716667,10.7,314.1,315.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:48:39,2.482892,100.709981,10.7,314.6,312.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:50:50,2.487556,100.705445,10.9,315.0,315.4,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:54:33,2.495328,100.697551,10.7,314.5,314.9,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:57:39,2.501783,100.690941,10.9,314.2,319.0,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-22T23:59:34,2.50583,100.686736,10.7,314.7,316.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311424704,2026-07-23T00:03:29,2.514035,100.67856,10.8,315.1,317.3,MV ZEPHYR GLORY,IMO1424704,MV4704,79,0,155.7,22.2,10.6,79
311824287,2026-07-22T15:11:53,2.876061,101.727407,13.6,204.7,201.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:14:22,2.867681,101.723553,13.4,204.4,209.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:18:30,2.853628,101.717232,12.8,203.9,205.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:20:59,2.845095,101.713521,13.3,203.7,203.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:24:01,2.834999,101.709054,13.5,205.4,200.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:26:46,2.825812,101.704367,13.6,205.2,203.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:29:49,2.815368,101.699821,13.5,204.1,207.4,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:33:14,2.804056,101.694633,12.7,204.6,206.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:35:52,2.79518,101.690579,13.5,204.4,201.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:39:04,2.784295,101.685669,13.4,203.7,203.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:41:49,2.774716,101.681575,13.6,204.2,202.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:44:46,2.764969,101.67698,13.1,204.8,202.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:47:23,2.756487,101.673157,13.4,204.0,201.5,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:50:10,2.7468,101.668864,13.6,203.9,202.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:53:47,2.734445,101.663392,13.1,204.4,201.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:56:54,2.72429,101.658644,12.8,204.5,200.2,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T15:59:25,2.715671,101.654816,13.7,204.5,202.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:02:52,2.704152,101.649447,13.4,204.0,197.0,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:05:54,2.693839,101.645093,13.3,204.1,208.7,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:08:06,2.686424,101.641527,13.5,205.4,208.8,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:11:33,2.674791,101.636043,13.2,204.6,204.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:15:02,2.663104,101.630835,12.8,204.5,207.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:18:01,2.653182,101.626191,13.3,204.1,203.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:20:28,2.644795,101.622651,13.3,203.5,204.3,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
311824287,2026-07-22T16:23:56,2.63281,101.617341,13.3,204.4,204.6,MV IRONWOOD CARRIER,IMO1824287,MV4287,70,0,254.0,32.6,15.8,70
